,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,garagem,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,banheiros,suites,portaria permanente
1060,507032,Praia do Canto,3200000.0,2052.55,475.0,7,4,5,1,1,5,22,2,1, Frente,5," soltas, cobertas e terreo  ",2,1,1,1,1,1,1,1,1,1,1,4,7,4,1
1061,578833,Barro Vermelho,3200000.0,2233.87,348.0,2,4,4,1,1,1,30,2,1, Frente,4, privativa / coberta ,2,1,1,1,1,1,1,1,1,1,1,4,2,4,1
1062,133458,Praia do Canto,3200000.0,3298.15,500.0,8,4,4,1,1,2,12,1,1, Frente,4, livres e cobertas ,1,1,1,1,0,1,1,0,1,1,1,4,8,4,1
1063,644258,Mata da Praia,3200000.0,2369.88,360.0,5,4,4,1,1,3,0,3,1, Fundo,4," 02 livres, 02 solidárias, cobertas. ",2,1,0,0,0,1,1,1,1,1,1,4,5,4,1
1064,620383,Praia do Canto,3400000.0,2610.0,348.0,5,2,3,1,1,2,13,1,1, Frente,3, rotativas ,1,1,0,1,0,1,1,0,1,1,1,4,5,2,0
1065,419239,Barro Vermelho,3500000.0,2250.0,348.0,1,4,4,1,1,4,30,3,1, Frente,4, privativa/coberta ,2,1,1,1,1,1,1,1,1,1,1,4,1,4,1
1066,654689,Praia do Canto,3500000.0,4871.3,531.18,1,3,6,1,1,2,17,1,1, Frente,6, privativa ,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1
1067,661575,Praia do Canto,3500000.0,3000.0,333.0,3,2,3,1,1,1,12,1,1, Frente,3, ,1,1,0,1,0,0,1,1,1,0,1,4,3,2,1
1068,639715,Barro Vermelho,4200000.0,2248.1,336.0,1,4,4,1,1,2,32,3,1, Frente,4," privativa, livres e cobertas. ",2,1,1,0,1,0,1,1,1,1,1,4,1,4,1
1069,540706,Jardim Camburi,4800000.0,0.0,661.0,9,2,0,1,0,4,0,1,0, Frente,0, ,0,0,0,0,0,0,0,0,0,0,0,6,9,2,0
